ChosenID,heel_lat,heel_lon,toe_lat,toe_lon,cluster
4232942478,32.007398736,-102.061768854,32.032284302,-102.069369139,468
4232942651,31.850261714,-101.819587639,31.870625439,-101.825716186,480
4232942652,31.947725268,-102.188963575,31.930496911,-102.183615398,505
4232942678,31.919355718,-102.229996942,31.890947443,-102.221445206,664
4232942791,31.777391511,-101.789998624,31.758784182,-101.784363002,507
4232942882,31.976709664,-102.057968746,32.00303403,-102.065792474,665
4232942994,31.974832561,-102.035459261,32.007564095,-102.045326071,431
4232942650,31.849999268,-101.820334362,31.87098062,-101.826939792,480
4232942764,31.969497279,-101.972609774,31.943649746,-101.964986866,474
4232942780,31.776176193,-101.796614372,31.757460447,-101.790425144,507
4232942790,31.777952243,-101.791409036,31.759176005,-101.785964967,507
4232942935,31.907805751,-102.028924743,31.930474439,-102.035741612,629
4232943142,31.655895435,-101.849091188,31.625607418,-101.839938833,513
4232943274,31.906976304,-102.01966836,31.930770635,-102.02695205,479
4232943313,31.761058583,-101.864445385,31.735280446,-101.856500621,471
4232943327,31.667395664,-101.929884047,31.644402173,-101.922562142,516
4232943395,31.928668442,-102.043545507,31.904575653,-102.036476067,631
4232943406,32.059274654,-102.136687745,32.027221499,-102.12683738,666
4232943415,31.860665107,-101.84479077,31.885974377,-101.85279126,511
4232943530,31.884229859,-101.793810524,31.856407865,-101.785338393,13
4232943540,31.884433259,-101.791712734,31.857266706,-101.783478422,13
4232943658,31.979029969,-101.926271345,31.96596014,-101.922450802,667
4232943667,31.699452247,-101.877177391,31.671931261,-101.868726491,668
4232942699,31.908073888,-102.022045844,31.932020286,-102.029244966,479
4232942740,31.873689892,-101.821536371,31.905719561,-101.831209621,400
4232942832,31.709383582,-101.83282801,31.682154924,-101.824503908,628
4232942871,31.976806798,-102.062375522,32.009123419,-102.072100925,503
4232942897,31.887901767,-101.850366085,31.914778619,-101.858391164,472
4232942928,31.655169288,-102.167030456,31.682166113,-102.175718179,669
4232942931,31.655447125,-102.165479862,31.682637774,-102.173683127,669
4232943833,32.045574675,-102.078657052,32.003516425,-102.06602509,670
4232943840,32.064628545,-101.900213541,32.029316782,-101.88986142,414
4232943942,31.887845129,-101.853880992,31.914034227,-101.861974997,499
4232943963,31.886101639,-101.858993667,31.912927542,-101.866822504,499
4232944060,31.854016912,-101.806548394,31.885987837,-101.816487922,419
4232944133,32.044781587,-101.948878274,32.017448739,-101.940549832,500
4232944137,32.085752438,-101.852123307,32.110815055,-101.859737164,671
4232943131,31.858281671,-101.855032283,31.88368209,-101.863083674,511
4232943161,31.655074513,-101.853995819,31.624528249,-101.844896584,513
4232943172,31.940089805,-101.845028429,31.9059287,-101.834573295,514
4222741057,32.423713209,-101.350559306,32.392432627,-101.353449698,672
4246141748,31.373931615,-101.927322595,31.398693612,-101.935373686,281
4246141616,31.368352651,-101.899326514,31.334479571,-101.88845975,673
4232931729,31.693492612,-101.828622634,31.692675794,-101.826553828,674
4217338496,31.807685117,-101.615630621,31.829908856,-101.622325387,675
4238340362,31.377236071,-101.5928675,31.359134805,-101.593514308,676
4238340381,31.406635519,-101.776625898,31.433879727,-101.784841786,677
4238340382,31.407672009,-101.77529204,31.434299579,-101.782902384,677
4238340393,31.642711435,-101.677557233,31.668126324,-101.685116749,138
4238340600,31.532950804,-101.719374361,31.55310422,-101.725425155,40
4238340793,31.648166627,-101.653206091,31.67396371,-101.66088585,138
4238340848,31.376104697,-101.765496182,31.350180117,-101.75795901,27
4222738781,32.42457094,-101.58425486,32.443004839,-101.589398837,203
4222738864,32.240005858,-101.427904799,32.26668209,-101.434845861,678
4222738877,32.435032857,-101.574312718,32.452526729,-101.57886095,679
4222738910,32.257533115,-101.616216567,32.278397359,-101.621459178,148
4222738918,32.377390736,-101.66206744,32.39662795,-101.667316079,151
4222738938,32.258055666,-101.603052014,32.232405481,-101.596472445,680
4222738977,32.181642306,-101.582046076,32.161246814,-101.577308448,53
4222738989,32.188829894,-101.562657511,32.208160068,-101.567638681,681
4222739011,32.372407922,-101.650609724,32.397671699,-101.657388883,54
4222739012,32.371525699,-101.652574212,32.398181299,-101.659684886,54
4222739019,32.330198275,-101.423883033,32.310239364,-101.418613202,682
4200347647,32.475812775,-102.635006238,32.463359069,-102.631770405,683
4232941710,31.765025148,-101.909872102,31.739636101,-101.902160452,506
4232941712,31.764542811,-101.913904334,31.73882715,-101.906055453,506
4232941759,32.031040654,-102.046131807,32.009503115,-102.03964009,684
4232941761,32.060026292,-102.144362833,32.026861094,-102.133946485,29
4232941772,32.009029439,-102.04812756,32.028314228,-102.054000694,467
4232941814,32.067415086,-102.172491994,32.041343961,-102.164588601,512
4232941870,31.919624448,-102.221863801,31.892674625,-102.213791458,481
4232942006,31.87335759,-101.827970299,31.904592591,-101.837564325,400
4232940749,31.724814525,-101.821549486,31.699674611,-101.813884104,391
4232940866,31.726108102,-101.820608751,31.699971675,-101.812626296,391
4232940940,31.680090024,-102.141574699,31.654792442,-102.133411192,540
4232940986,31.934276803,-102.09240285,31.908548765,-102.084644633,398
4232941069,31.711614425,-101.866917397,31.731030111,-101.872568085,335
4232940932,31.679614274,-102.142183808,31.654513799,-102.134463325,540
4232940987,31.934729173,-102.090702592,31.909323229,-102.083202329,398
4232941258,31.934117428,-102.03649163,31.961337447,-102.044673229,427
4232941287,32.069207461,-102.092982178,32.044420644,-102.085447222,463
4232941288,32.063845328,-102.173709887,32.040896109,-102.166699933,512
4232941291,32.066234846,-102.172263991,32.041892058,-102.164860544,512
4232941312,31.680474438,-102.149336167,31.649391006,-102.13989425,337
4232942172,31.760961753,-101.864234299,31.735305508,-101.856414759,471
4238340159,31.548355177,-101.576652479,31.528303564,-101.57068111,685
4238340358,31.452298978,-101.773578178,31.479776222,-101.781655634,686
4238340460,31.477910684,-101.660426591,31.512690754,-101.670874095,687
4238340646,31.49341123,-101.539331643,31.518241488,-101.546773721,688
4238340797,31.53325696,-101.711685994,31.513419946,-101.705721611,43
4238340801,31.532189745,-101.716111484,31.512618151,-101.710269338,43
4238340892,31.417405369,-101.768102698,31.450551457,-101.777280046,689
4238340893,31.41814212,-101.765474664,31.451085238,-101.774822388,689
4238338378,31.445066277,-101.726983125,31.434280404,-101.723757498,690
4238340856,31.347077408,-101.772163151,31.373089004,-101.779840601,691
4238338593,31.317965273,-101.43853873,31.341114707,-101.435678333,692
4222739024,32.445848275,-101.674770749,32.421079892,-101.667139953,583
4222739097,32.431806005,-101.551723414,32.450315999,-101.556635493,693
4238338025,31.219291757,-101.439502621,31.242214939,-101.439475971,694
4232935443,31.948276312,-101.921843906,31.957826289,-101.924297974,695
4222740276,32.511376745,-101.431472764,32.536237195,-101.438329475,696
4222740411,32.41012251,-101.68286883,32.436392211,-101.690078764,183
4222740464,32.323466348,-101.660566486,32.349297657,-101.667001096,184
4222740558,32.302445115,-101.4036429,32.283389278,-101.398384116,262
4222740560,32.302264641,-101.400597066,32.283990717,-101.395510539,262
4222740591,32.185549715,-101.669657166,32.15738814,-101.662093942,563
4222740631,32.515390865,-101.414991268,32.54073249,-101.422074071,697
4222740632,32.515591298,-101.412996512,32.540682946,-101.420034759,697
4222740667,32.350461357,-101.59462007,32.324593929,-101.587128286,698
4222740687,32.152272657,-101.679274167,32.125163253,-101.671978537,191
4232934215,31.885360924,-102.191641153,31.894170553,-102.194523888,699
4232934308,31.761210529,-102.227364696,31.755917323,-102.226093146,700
4238340915,31.478494602,-101.596571133,31.510277343,-101.60615238,701
4222738542,32.142901794,-101.492390142,32.163428591,-101.497769615,652
4222738614,32.168531017,-101.492229313,32.18608814,-101.496419302,582
4222738640,32.310032574,-101.428622519,32.328576829,-101.43334047,702
4222738647,32.221750836,-101.533798749,32.2023511,-101.52830534,703
4222740166,32.295601134,-101.644034664,32.26204218,-101.635401906,527
4222740171,32.516612012,-101.409063808,32.542406995,-101.416360712,704
4222740251,32.487545525,-101.57967419,32.461432968,-101.572469936,526
4222740282,32.446697141,-101.584066861,32.465152644,-101.588995204,529
4222740392,32.42688395,-101.316042995,32.453924154,-101.313905658,530
4222740405,32.513039068,-101.665569613,32.490560728,-101.659406063,185
4222740444,32.467587847,-101.560714194,32.450107574,-101.557020203,64
4222740447,32.325764315,-101.656421225,32.350109831,-101.663014709,184
4222740460,32.32440911,-101.660390081,32.350972931,-101.667853361,184
4222740579,32.327037624,-101.462658868,32.350817754,-101.468951127,705
4222740600,32.182245317,-101.677212582,32.155636764,-101.670578787,706
4222740641,32.301707679,-101.407857602,32.277246224,-101.401095601,190
4222740671,32.348319973,-101.489325119,32.374962453,-101.496084743,707
4222740674,32.151864004,-101.681301384,32.1246732,-101.67410234,191
4222740675,32.151141309,-101.681129786,32.124722775,-101.674056561,191
4222740728,32.395564683,-101.396601272,32.369817579,-101.389512156,264
4222740754,32.350858594,-101.55990306,32.318134982,-101.551144384,533
4222739142,32.256551949,-101.509821003,32.238073025,-101.504968965,708
4222739148,32.514170822,-101.593805006,32.488476775,-101.586674877,709
4222739225,32.443813519,-101.451678718,32.417290176,-101.445091812,710
4222739246,32.243245593,-101.414913124,32.269842551,-101.421784572,711
4222739258,32.231077764,-101.685998381,32.214909368,-101.68174472,712
4222739305,32.431486486,-101.454612083,32.457463852,-101.461202968,713
4222738882,32.340490639,-101.547258722,32.320147783,-101.541908205,654
4222739088,32.27273349,-101.543430939,32.247787308,-101.536867553,714
4222739195,32.446282833,-101.588036192,32.464326543,-101.592890056,529
4222739266,32.364919327,-101.520499426,32.345179452,-101.515414569,586
4222739353,32.435350236,-101.36973295,32.459803783,-101.375836233,715
4222739355,32.426396304,-101.459724269,32.399980262,-101.452960397,194
4222739372,32.448715044,-101.433512302,32.420720672,-101.426266087,716
4222739532,32.261256776,-101.692473886,32.234727707,-101.685597303,553
4222739538,32.261739514,-101.688512389,32.235484487,-101.681612883,553
4238339919,31.636799192,-101.497106594,31.657648013,-101.503636876,36
4238340079,31.412490981,-101.745185317,31.399433822,-101.741642874,717
4238340119,31.509728136,-101.511808708,31.483259499,-101.503897971,718
4238340154,31.533296425,-101.751504481,31.560551495,-101.759607019,133
4238340389,31.644014841,-101.672318992,31.669441503,-101.679857315,138
4238340414,31.378150222,-101.761988846,31.351034439,-101.754144697,27
4238340511,31.429996434,-101.677179519,31.455551212,-101.684572577,39
4238340543,31.577907089,-101.674825881,31.551887492,-101.666964082,719
4238340545,31.513423622,-101.575862384,31.539863056,-101.583984155,720
4232940140,31.974367944,-101.826709296,31.987786382,-101.830761466,347
4238340737,31.540981648,-101.504293581,31.510283093,-101.494864318,721
4238340738,31.540117968,-101.506871029,31.510432016,-101.497663914,722
4238340785,31.645777801,-101.663595799,31.671461722,-101.671331506,138
4238340788,31.646473584,-101.66107965,31.672144611,-101.668550654,138
4222737785,32.324738065,-101.484217239,32.304217472,-101.478690222,723
4222738230,32.437793041,-101.563798615,32.461281141,-101.570306135,144
4222738426,32.432287525,-101.54653557,32.450881659,-101.551322701,724
4232942427,31.932102761,-102.246544394,31.912855617,-102.240904523,466
4232941244,31.660526052,-102.111010421,31.688097172,-102.12024613,725
4232941315,31.677611433,-102.150063734,31.648882776,-102.141305574,337
4232941316,31.67734859,-102.15013605,31.651072179,-102.142075089,337
4232941550,31.716591771,-101.843705172,31.736069715,-101.849662615,429
4232939535,31.666157111,-102.158785393,31.683726655,-102.164537581,726
4232942542,31.954857149,-101.833168497,31.978143341,-101.840298272,473
4232942572,31.759209987,-101.870576615,31.735415066,-101.863438785,471
4222738661,32.325472106,-101.655216097,32.350242829,-101.662074746,184
4238338724,31.638622972,-101.492733756,31.658696254,-101.498989164,36
4238339321,31.577752117,-101.493189428,31.589574021,-101.497316317,727
4238339479,31.447542821,-101.71507762,31.421642592,-101.707391641,659
4232938882,31.936350724,-102.245572891,31.958017441,-102.252710579,392
4232938889,31.759452066,-101.863246006,31.742905714,-101.858165936,728
4232939418,31.934077308,-102.255596367,31.95568962,-102.263272029,332
4217338409,31.77204926,-101.591449502,31.738528487,-101.581162715,729
4222740082,32.289796175,-101.663606347,32.2658947,-101.657653309,192
4222740105,32.289986982,-101.659557405,32.264748362,-101.652789902,192
4222740164,32.295655578,-101.646624736,32.260734698,-101.637670389,527
4222740194,32.38794361,-101.612180016,32.421467163,-101.620479348,181
4222740204,32.351082503,-101.40889824,32.377439332,-101.416118495,730
4222740230,32.224573068,-101.429014508,32.26535875,-101.439705856,731
4222740252,32.487659333,-101.577503024,32.463547634,-101.570869072,526
4222740280,32.446076405,-101.585012238,32.464973134,-101.589969442,529
4222740429,32.427253825,-101.316365967,32.453917475,-101.314376122,530
4222740442,32.49460219,-101.640969719,32.520262508,-101.648175335,531
4222740452,32.32481811,-101.657172836,32.351750328,-101.664692521,184
4222740461,32.39891736,-101.45278705,32.364527967,-101.443973093,732
4222740463,32.399145837,-101.453362979,32.364975454,-101.444925377,732
4222740492,32.470851399,-101.398404473,32.514239715,-101.407954385,733
4222740517,32.468273134,-101.416139493,32.508794229,-101.425219231,189
4222740518,32.324332069,-101.660246551,32.351032955,-101.667675298,184
4222740541,32.510632821,-101.435743186,32.535784265,-101.442678813,734
4222740542,32.509936593,-101.437761536,32.535334264,-101.4447748,734
4222740619,32.462954304,-101.375643678,32.504293972,-101.386300588,735
4222740683,32.445991861,-101.681328375,32.418149715,-101.673223607,263
4222740702,32.385823888,-101.381183027,32.423094161,-101.390789028,736
4222740717,32.445107975,-101.689556954,32.472416952,-101.697254529,528
4222740767,32.376611463,-101.576145062,32.400735953,-101.582610944,193
4222739892,32.466581688,-101.566286382,32.449234384,-101.56105882,737
4222739933,32.457959676,-101.509223954,32.432567654,-101.502750445,738
4222739982,32.348122119,-101.605140072,32.322348419,-101.596736032,560
4222739993,32.482403998,-101.416997235,32.454093912,-101.409604902,739
4222740116,32.464931577,-101.39009558,32.437797819,-101.383126126,740
4222740262,32.388585405,-101.603943897,32.423248777,-101.612999748,181
4222740288,32.32471833,-101.468998014,32.292882133,-101.46066826,741
4222740376,32.414627139,-101.678612141,32.395525866,-101.673513645,182
4222740377,32.41258939,-101.678035339,32.395526732,-101.673493282,182
4222740379,32.413954897,-101.676858523,32.395820595,-101.671991409,182
4222740406,32.513603578,-101.666890072,32.488543874,-101.659875381,185
4222740426,32.327280243,-101.653623298,32.35085907,-101.660196572,184
4222740450,32.447749006,-101.441769006,32.474561891,-101.448580749,742
4222740470,32.468725361,-101.685253168,32.509847581,-101.696556804,25
4222740471,32.469126899,-101.684607508,32.509983033,-101.695908385,25
4222740476,32.46889347,-101.683536832,32.510135093,-101.695102221,25
4222740546,32.307252185,-101.403781277,32.333416967,-101.410893169,260
4222740553,32.308745113,-101.402426342,32.333714219,-101.409359812,260
4222740682,32.445826881,-101.681044706,32.419273061,-101.673468383,263
4222740713,32.32905093,-101.435271432,32.363715346,-101.444284593,743
4222740773,32.375254071,-101.575602346,32.34445146,-101.566998126,523
4232933631,31.783170164,-102.128202269,31.78482312,-102.118663262,744
4232944266,31.868618119,-101.805679674,31.894594294,-101.813549164,15
4232944317,31.651613669,-101.812943781,31.633071749,-101.807355807,745
4232944320,31.825858763,-101.797651961,31.85119397,-101.805467999,746
4232944337,31.823709128,-101.796670565,31.795511075,-101.788380326,747
4232940985,31.933733447,-102.093190788,31.91013183,-102.086099392,398
4232941178,31.903818029,-101.983507829,31.929399295,-101.991131272,748
4232941340,31.883804127,-101.860219298,31.856557058,-101.851593815,511
4232941524,32.010009058,-102.043100099,32.029499691,-102.048903587,467
4232944380,31.933546932,-102.11352742,31.959413292,-102.121534559,749
4232941711,31.763688109,-101.91645284,31.738862205,-101.908985282,506
4232941845,31.803181604,-101.981151302,31.782844212,-101.97467398,394
4232941855,32.009130724,-102.046970206,32.028486727,-102.052951672,467
4232941909,32.053601403,-102.069051715,32.02922573,-102.061642326,470
4232941996,31.871848521,-101.827455182,31.903861298,-101.837229512,400
4232942110,31.909762487,-101.87292422,31.885243791,-101.865457281,499
4232942284,31.884759114,-101.865915814,31.911194935,-101.874086916,499
4232941253,31.932675288,-102.038934365,31.961914946,-102.047696881,427
4232941548,31.715901931,-101.847596567,31.735281144,-101.853537079,429
4232941674,31.887583837,-101.844915512,31.860014782,-101.836541985,393
4232942490,32.043981226,-101.95219953,32.016865116,-101.943910982,500
4232942521,32.057835819,-102.15132319,32.023833301,-102.140796294,29
4232941950,32.045352851,-102.076443121,32.003997845,-102.063912234,670
4232942021,31.950384531,-102.177075236,31.93446429,-102.171947023,547
4222740892,32.466263714,-101.414652395,32.425710722,-101.40535183,484
4222738817,32.380435106,-101.469844009,32.406871604,-101.476604597,750
4222738869,32.48710799,-101.513098851,32.46150101,-101.506857192,751
4222738874,32.257505247,-101.613937694,32.278820132,-101.619707582,148
4222738962,32.294777283,-101.497422282,32.270994085,-101.490668397,752
4222739060,32.46829733,-101.5552792,32.451480529,-101.551009474,50
4222739077,32.483946935,-101.485188237,32.509618105,-101.492425487,753
4222739087,32.272883896,-101.545509161,32.246053474,-101.538701562,754
4222739298,32.231917852,-101.59915287,32.25920433,-101.606628957,755
4222739347,32.149503891,-101.690611377,32.122358125,-101.683273742,57
4222739348,32.150215215,-101.688569819,32.122723862,-101.681397565,57
4222739521,32.206294127,-101.463342278,32.229851713,-101.469471718,756
4222739549,32.372651617,-101.650771176,32.397369771,-101.657452805,54
4222739564,32.446641236,-101.683380318,32.473934718,-101.691104922,528
4222739613,32.454085982,-101.473039672,32.427101036,-101.466260374,757
4222739677,32.435108983,-101.486452949,32.409110201,-101.479756305,556
4222739684,32.43876544,-101.383987554,32.465466873,-101.390715517,740
4222739893,32.467109976,-101.564932164,32.449416643,-101.559871933,737
4222739898,32.352133575,-101.621325634,32.333142854,-101.616114577,549
4222739920,32.446336447,-101.447865144,32.473564795,-101.454859793,742
4222739926,32.239194278,-101.56196376,32.213642991,-101.555314341,758
4222739951,32.356063097,-101.614416548,32.334692552,-101.608588615,524
4222739990,32.482845059,-101.416773567,32.510974851,-101.423025583,759
4222740071,32.290552076,-101.660569407,32.26446657,-101.654182735,192
4222739314,32.493082901,-101.53497791,32.513245661,-101.540473342,161
4222739358,32.493932556,-101.575095163,32.467763596,-101.567737939,146
4222739402,32.466681513,-101.387709442,32.501117142,-101.39654046,256
4222739413,32.445142642,-101.443126748,32.4185235,-101.436650098,59
4222739426,32.25535695,-101.627487827,32.279589753,-101.633755205,760
4222739440,32.255594171,-101.626872758,32.279681562,-101.632685589,760
4222739748,32.313567095,-101.604624778,32.333807324,-101.609796775,761
4232939126,31.932542436,-102.253939748,31.915081879,-102.248633602,762
4222738674,32.489099888,-101.661553153,32.509052105,-101.667489691,587
4222738775,32.459716132,-101.604022001,32.441294715,-101.599389581,763
4222738797,32.332791696,-101.61694305,32.354260096,-101.622787018,549
4222738870,32.486757176,-101.522116199,32.459491202,-101.515124597,142
4222738895,32.370823347,-101.485583112,32.391203733,-101.491002029,48
4222738898,32.370598086,-101.484599796,32.391458988,-101.48992939,48
4222738968,32.384711483,-101.466857253,32.409930126,-101.473231659,764
4222738990,32.188800234,-101.559143309,32.206837352,-101.563688427,765
4232944603,31.963786547,-101.921898462,31.933297603,-101.912205907,766
4238338402,31.613262452,-101.430237052,31.633497685,-101.429696194,767
4238339126,31.233494669,-101.440831378,31.217715729,-101.441716156,768
4232939908,31.666153405,-102.131320593,31.679684482,-102.136259128,769
4238339413,31.49321327,-101.633257036,31.519203752,-101.640997135,770
4238339418,31.55318601,-101.715917583,31.541363673,-101.712552027,771
4238339467,31.451582678,-101.696400322,31.432945541,-101.69102573,619
4238339629,31.501431083,-101.620330452,31.529801152,-101.628928993,772
4238339667,31.511628332,-101.677412921,31.483314583,-101.668959379,592
4238339708,31.486360084,-101.655160891,31.507343309,-101.661561646,35
4238339724,31.316471535,-101.44795626,31.294524505,-101.448659203,773
4238339728,31.436046227,-101.753460158,31.454817754,-101.758793091,774
4238339849,31.443955083,-101.744898306,31.415093928,-101.736385544,775
4238339910,31.412137168,-101.769147122,31.394174307,-101.763579777,776
4238340032,31.611578212,-101.433882876,31.633918629,-101.433169803,777
4238340060,31.412666691,-101.74369029,31.399150577,-101.739212139,717
4238340152,31.533031542,-101.753556985,31.560084986,-101.76167371,133
4238338791,31.396891002,-101.648965966,31.376292278,-101.643199863,778
4238338815,31.445556204,-101.724394776,31.435906122,-101.721502853,779
4238338819,31.446579391,-101.721947568,31.437376309,-101.719394029,780
4203332508,32.544757323,-101.42866318,32.589823672,-101.441182969,781
4222739727,32.432825494,-101.490274633,32.408174674,-101.484013864,556
4222739733,32.424215214,-101.579417685,32.444181539,-101.583936633,203
4222739852,32.425421371,-101.342813733,32.454717213,-101.340680406,66
4222739860,32.426988295,-101.346230706,32.454837307,-101.344163528,66
4222739931,32.459126228,-101.50534124,32.435137142,-101.49916367,782
4222739942,32.482345779,-101.598293705,32.464673421,-101.593627474,607
4222739943,32.484453422,-101.59532026,32.466323959,-101.590385311,783
4222740059,32.514924735,-101.592132039,32.489459665,-101.58494149,709
4222740072,32.2899888,-101.659435768,32.266040971,-101.65336839,192
4222740187,32.386892446,-101.616484834,32.419133881,-101.625216346,181
4222740188,32.386091662,-101.615785677,32.419299139,-101.624584264,181
4222740207,32.367794309,-101.480231562,32.352869326,-101.476345111,784
4222740266,32.389158791,-101.602425111,32.423484215,-101.611330862,181
4222740445,32.446420081,-101.445717404,32.474018549,-101.452802944,742
4222740510,32.422610482,-101.410282754,32.395858997,-101.403283589,785
4222740577,32.326399733,-101.464716439,32.350452347,-101.47097618,786
4222740584,32.308820821,-101.39951028,32.334370844,-101.406588345,260
4222740642,32.3021025,-101.40684962,32.276839147,-101.399753835,190
4222740643,32.302658341,-101.406832261,32.276664003,-101.399523822,190
4222740698,32.497229469,-101.627440365,32.522454563,-101.634564043,34
4222740699,32.497429029,-101.62632781,32.52163365,-101.633288419,34
4222740700,32.497207766,-101.625526123,32.523385869,-101.632820507,34
4222740714,32.393110785,-101.400772624,32.36810433,-101.393950403,264
4222740744,32.257725329,-101.65917243,32.288199098,-101.667092503,192
4222740780,32.498904662,-101.6748324,32.528075597,-101.682899775,787
4222740784,32.376160037,-101.571624233,32.345373087,-101.562938517,523
4232942687,31.888268803,-101.847272526,31.91542449,-101.855293077,472
4232942688,31.887629634,-101.848373436,31.9147344,-101.855940443,472
4232942691,31.888128733,-101.849066227,31.915098675,-101.857076759,472
4232942767,31.96939786,-101.974171435,31.943349607,-101.966419555,474
4232942911,32.065399281,-101.926689283,32.04478754,-101.920548803,788
4232940292,31.933917336,-102.254374632,31.955704306,-102.261976636,332
4232940338,31.934882024,-102.250416289,31.955278336,-102.257261333,789
4232941604,32.058230757,-102.149798981,32.024427372,-102.139130502,29
4232941627,31.949543387,-102.177954527,31.933046883,-102.173048353,547
4232941677,31.887072523,-101.846636566,31.860813039,-101.838636491,393
4232941679,31.885153038,-101.846777357,31.859868654,-101.839122359,393
4232941683,31.885632309,-101.848853294,31.858888999,-101.840645116,393
4232941714,31.764479948,-101.911088629,31.739657522,-101.903595036,506
4232941750,32.063811469,-101.935577434,32.042730139,-101.929188491,790
4232943169,31.939300249,-101.847264974,31.90541776,-101.836773058,514
4232943188,31.697701971,-102.016051815,31.725776805,-102.025176988,515
4232941937,32.052251705,-102.073082425,32.033316646,-102.067396915,423
4232943276,31.908673511,-102.019330257,31.932609752,-102.026583529,479
4232943335,31.667466939,-101.928772678,31.644642191,-101.921328996,516
4232943396,31.926727683,-102.049286045,31.903296721,-102.042356247,631
4232943557,32.024369882,-101.956080916,32.042280678,-101.961521023,535
4232943588,31.701821598,-101.872041855,31.680082985,-101.865840028,791
4232943590,31.702705489,-101.874847628,31.679611119,-101.867875586,791
4232943592,31.702831732,-101.874954579,31.679579493,-101.867853538,791
4232943626,32.082697343,-102.031024661,32.062281306,-102.024705523,792
4232943670,31.698896421,-101.876968557,31.671953419,-101.868721084,668
4232943703,31.863353478,-101.830520583,31.889137942,-101.838873162,536
4232943781,31.80024826,-102.102064046,31.827269565,-102.110401712,793
4232943814,31.798178807,-102.106915078,31.825840218,-102.115752655,537
4232943955,31.662834163,-101.96992139,31.635291751,-101.961354929,415
4232943977,31.787925925,-102.119191484,31.814196469,-102.126762893,794
4232943979,31.781804034,-102.119086119,31.816660594,-102.129097153,795
4232944007,31.660744474,-101.850371942,31.688631803,-101.858910966,796
4232944012,31.780958925,-102.123102403,31.821082108,-102.135288594,797
4232944016,31.660560615,-101.850315435,31.688585393,-101.858812587,796
4232944038,31.995781064,-102.198803805,32.029948849,-102.209071453,2
4232944050,32.074800564,-101.861092963,32.094850416,-101.866356868,798
4232933535,31.714894619,-101.819894852,31.715774534,-101.821081111,799
4232935776,31.657975907,-102.136121181,31.668225411,-102.137495181,800
4200347639,32.472616127,-102.648849301,32.459219251,-102.645248827,801
4200347964,32.103119119,-102.212113858,32.091203252,-102.209041389,270
4232943297,31.899703567,-101.927771055,31.927177792,-101.936049412,802
4232943339,31.666438724,-101.925537768,31.64520183,-101.918974786,516
4232943390,31.927546514,-102.049445628,31.903635529,-102.04246304,631
4232942988,32.062354878,-101.887866485,32.087855277,-101.895524086,509
4232943011,31.777516061,-101.787461361,31.759310094,-101.781752622,507
4232943128,31.85918655,-101.847930099,31.883267348,-101.855574115,511
4232943130,31.858413845,-101.853802329,31.883278719,-101.861555422,511
4232943132,31.857725451,-101.856449614,31.882829076,-101.864280107,511
4232943170,31.938902608,-101.848343212,31.905302703,-101.838050844,514
4232943177,31.696315555,-102.020244372,31.724758346,-102.029485861,515
4232943183,31.696002874,-102.018981684,31.725014426,-102.02848165,515
4232943200,31.873830192,-101.821640878,31.905747988,-101.831159425,400
4232943300,31.899607122,-101.92794833,31.926933609,-101.935912166,802
4232943302,31.899300716,-101.929194459,31.926891226,-101.937330906,802
4232943341,31.667308117,-101.925752585,31.64525952,-101.919069209,516
4232943561,32.025528487,-101.953899579,32.042801556,-101.959161815,535
4232943597,31.993648849,-102.204508754,32.028406579,-102.215290073,2
4232943664,31.701485499,-101.875615645,31.679375131,-101.868883224,791
4232943701,31.864584098,-101.82828435,31.88970728,-101.836957314,536
4232943743,32.059396916,-102.139145705,32.026516242,-102.128976547,29
4232943871,31.677274871,-102.15809778,31.650871144,-102.150048376,803
4232943398,31.927928866,-102.044122008,31.904424907,-102.037161365,631
4232943518,31.883501084,-101.795724268,31.857338461,-101.787792798,13
4232943605,31.994285584,-102.203352978,32.028355191,-102.21307218,2
4232943975,31.665740181,-101.95996248,31.637726129,-101.950978784,415
4232943987,31.665789888,-101.961021491,31.637477391,-101.952327635,415
4232944036,31.995255932,-102.198915867,32.029806103,-102.209125192,2
4232944088,32.059747693,-102.134514363,32.027735385,-102.124845758,539
4232943953,31.665254178,-101.968199027,31.635904763,-101.958772654,415
4232944010,31.660088206,-101.855783848,31.687439987,-101.864207085,796
4232944031,31.994846786,-102.201180902,32.02939102,-102.211013379,2
4232944120,32.054060676,-101.904811385,32.028627213,-101.897686919,208
4232944134,32.044800267,-101.948255503,32.01900758,-101.940379136,500
4232944136,32.045335758,-101.947565048,32.017767827,-101.939156602,500
4232944157,31.919108346,-101.827228643,31.888912241,-101.818020767,542
4232944160,31.918715741,-101.830024223,31.88642996,-101.820304493,542
4232944324,31.982328483,-101.936113579,32.000086934,-101.941399686,212
4232944403,31.919130328,-101.829283547,31.900784511,-101.82359972,424
4232944204,31.918452571,-101.833431963,31.885600388,-101.823327187,542
4232944300,31.98130906,-101.942246513,32.00024328,-101.947962082,212
4232944351,32.0189582,-101.924846784,31.993222865,-101.916671577,213
4232944385,31.934766633,-102.110202381,31.960251352,-102.118029164,749
4232944426,32.044784873,-101.941978072,32.018949641,-101.934063985,215
4238339581,31.513568078,-101.67806151,31.532536464,-101.684036719,804
4238339586,31.566761877,-101.661711802,31.539446393,-101.653650053,805
